nodeCount,screenWidth,screenHeight,screenArea,isModalLike,modalConfidence,hasExitControl,hasDestructiveAction,hasUndoOption,hasConfirmationDialog,interactiveElementCount,textElementCount,errorElementCount,buttonCount,inputCount,controlDensity,textDensity,averageSpacing,spacingDeviation,maxSpacingGap,alignmentDeviation,misalignedElementCount,cornerRadiusDeviation,buttonHeightDeviation,buttonWidthDeviation,buttonAspectRatioDeviation,colorCount,actionColorCount,sameActionColorDeviation,differentActionSameColorScore,colorPatternDeviation,errorContrastRatio,errorVisibilityScore,backgroundContrastAverage,destructiveActionCount,confirmationControlCount,layoutGroupSize,overlayPresent,module_layout,module_color,module_error,module_normal,designId,category,screenType,theme,issueLabel,severity,suggestionCategory
25.0,1920.0,1080.0,2073600.0,1.0,0.75,1.0,1.0,0.0,0.0,22.0,11.0,0.0,11.0,0.0,0.10609567901234568,0.05304783950617284,18.928571428571427,10.793280222396882,35.0,1574.0,18.0,10.0,24.0,226.0,12.0,5.0,2.0,0.0,0.0,0.0,18.955454545454543,0.0,18.955454545454543,4.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,layout_01819,layout,delete_confirmation,Light Blue,overloaded_screen,medium,reduce_density_and_group_controls
8.0,1440.0,900.0,1296000.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.03858024691358025,0.0154320987654321,27.0,5.033222956847166,14.0,873.0,1.0,12.0,246.0,295.0,11.62962962962963,4.0,3.0,384.51527928029077,0.0,1.5079030560011402,16.1,0.0,16.1,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01820,layout,reset_confirmation,Light Blue,alignment_inconsistency,medium,align_to_common_layout_pattern
8.0,1920.0,1080.0,2073600.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.024112654320987654,0.009645061728395061,39.0,42.638011210655684,129.0,1075.0,2.0,10.0,24.0,122.0,9.208333333333334,4.0,2.0,244.34811233156682,0.0,0.9582278914963405,14.74,0.0,14.74,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,layout_01821,layout,reset_confirmation,Orange,alignment_inconsistency,medium,align_to_common_layout_pattern
8.0,1024.0,1366.0,1398784.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.03574533308931186,0.014298133235724745,51.57142857142857,84.466150689166,251.0,670.0,1.0,12.0,246.0,289.0,11.62962962962963,4.0,2.0,389.7114317029974,0.0,1.52828012432548,16.67,0.0,16.67,3.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01822,layout,reset_confirmation,Green,spacing_inconsistency,medium,standardize_spacing
27.0,1366.0,768.0,1049088.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,16.0,0.0,4.0,4.0,0.14298133235724744,0.15251342118106392,15.0,5.627314338711377,21.0,883.0,13.0,0.0,2.0,155.0,2.955833333333333,6.0,1.0,0.0,0.0,0.0,17.439375,0.0,17.439375,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,layout_01823,layout,settings,Purple,overloaded_screen,medium,reduce_density_and_group_controls
18.0,1440.0,900.0,1296000.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,4.0,0.0462962962962963,0.06944444444444445,21.1875,14.604018068668637,63.0,335.0,3.0,0.0,0.0,43.0,0.8599999999999994,4.0,2.0,0.0,1.0,1.0,16.67,0.0,16.67,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,layout_01824,layout,settings,Green,alignment_inconsistency,medium,align_to_common_layout_pattern
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.13263303093002282,0.05305321237200913,29.0,20.989793438036223,68.0,313.0,2.0,12.0,246.0,284.0,11.62962962962963,4.0,3.0,372.3909236273086,0.0,1.4603565632443476,14.74,0.0,14.74,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01825,layout,reset_confirmation,Orange,alignment_inconsistency,medium,align_to_common_layout_pattern
8.0,1024.0,1366.0,1398784.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.03574533308931186,0.014298133235724745,65.85714285714286,87.27367230471638,256.0,680.0,1.0,12.0,246.0,291.0,11.62962962962963,4.0,3.0,364.31167974688924,0.0,1.4286732539093696,13.94,0.0,13.94,3.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01826,layout,reset_confirmation,Dark,spacing_inconsistency,medium,standardize_spacing
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.1519018106695832,0.06076072426783328,21.428571428571427,5.653245410688394,18.0,300.0,3.0,12.0,232.0,274.0,4.857142857142858,4.0,3.0,389.7114317029974,0.0,1.52828012432548,16.67,0.0,16.67,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01827,layout,delete_confirmation,Green,overloaded_screen,medium,reduce_density_and_group_controls
15.0,412.0,915.0,376980.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.15915963711602737,0.18568624330203193,23.357142857142858,15.36976225700107,64.0,72.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,layout_01828,layout,contact_form,Orange,spacing_inconsistency,medium,standardize_spacing
42.0,768.0,1024.0,786432.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,29.0,0.0,5.0,0.0,0.19073486328125003,0.3687540690104167,13.48,6.853437093896755,24.0,488.0,18.0,10.0,24.0,235.0,13.645833333333334,6.0,4.0,274.14229881577927,3.0,3.0,11.613103448275863,0.0,11.613103448275863,1.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,layout_01829,layout,dashboard,Dark,overloaded_screen,medium,reduce_density_and_group_controls
8.0,430.0,932.0,400760.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.12476295039425092,0.04990518015770037,43.8,44.76784560373662,119.0,356.0,1.0,10.0,24.0,142.0,9.625,4.0,1.0,0.0,0.0,0.0,16.1,0.0,16.1,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,layout_01830,layout,reset_confirmation,Light Blue,alignment_inconsistency,medium,align_to_common_layout_pattern
8.0,1024.0,1366.0,1398784.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,0.04289439970717423,0.014298133235724745,53.714285714285715,81.93152940232521,243.0,655.0,1.0,12.0,256.0,303.0,12.940476190476192,4.0,4.0,384.51527928029077,1.0,1.5079030560011402,16.1,0.0,16.1,4.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,layout_01831,layout,delete_confirmation,Light Blue,spacing_inconsistency,medium,standardize_spacing
8.0,1024.0,1366.0,1398784.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.03574533308931186,0.014298133235724745,68.16666666666667,93.88364548146225,254.0,669.0,1.0,12.0,246.0,283.0,11.62962962962963,4.0,3.0,212.40998093310023,0.0,0.8329803173847068,15.72,0.0,15.72,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01832,layout,reset_confirmation,Purple,alignment_inconsistency,medium,align_to_common_layout_pattern
4.0,1440.0,900.0,1296000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0154320987654321,0.0,59.666666666666664,30.26916289265731,74.0,628.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,layout_01833,layout,login,Orange,overloaded_screen,medium,reduce_density_and_group_controls
11.0,1440.0,900.0,1296000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.0308641975308642,0.03858024691358025,19.8,5.546169849544819,16.0,596.0,2.0,0.0,0.0,34.0,0.6799999999999997,4.0,0.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,layout_01834,layout,login,Green,spacing_inconsistency,medium,standardize_spacing
19.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,0.0,0.0,16.0,9.0,0.0,7.0,0.0,0.424425698976073,0.23873945567404106,26.2,9.4424573072903,33.0,328.0,12.0,10.0,24.0,223.0,11.9375,5.0,2.0,0.0,0.0,0.0,18.814444444444447,0.0,18.814444444444447,4.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,layout_01835,layout,delete_confirmation,Light Blue,overloaded_screen,medium,reduce_density_and_group_controls
11.0,1440.0,900.0,1296000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.0308641975308642,0.03858024691358025,21.8,5.758472019555188,18.0,580.0,2.0,0.0,0.0,26.0,0.5199999999999996,4.0,1.0,0.0,0.0,0.0,14.710000000000003,0.0,14.710000000000003,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,layout_01836,layout,login,Purple,alignment_inconsistency,medium,align_to_common_layout_pattern
15.0,1366.0,768.0,1049088.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,4.0,4.0,0.08578879941434846,0.07625671059053196,19.727272727272727,8.012387104192984,29.0,575.0,3.0,10.0,26.0,21.0,9.546666666666669,4.0,3.0,0.0,3.0,3.0,14.0,0.0,14.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,layout_01837,layout,register,Orange,button_shape_inconsistency,medium,standardize_component_shape
15.0,1440.0,900.0,1296000.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.0617283950617284,0.0617283950617284,19.846153846153847,6.654624231963744,20.0,604.0,4.0,10.0,26.0,7.0,10.106666666666667,4.0,1.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,layout_01838,layout,register,Green,button_shape_inconsistency,medium,standardize_component_shape
8.0,390.0,844.0,329160.0,1.0,0.75,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.12152144853566656,0.06076072426783328,19.833333333333332,4.775516260631468,12.0,292.0,2.0,2.0,222.0,261.0,2.6087962962962963,4.0,2.0,276.1539425755135,0.0,1.0829566375510333,14.74,0.0,14.74,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,layout_01839,layout,reset_confirmation,Orange,alignment_inconsistency,medium,align_to_common_layout_pattern
11.0,1366.0,768.0,1049088.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,0.047660444119082476,0.047660444119082476,20.8,6.144916598294887,17.0,583.0,1.0,0.0,0.0,115.0,2.3000000000000007,4.0,2.0,0.0,1.0,1.0,15.02,0.0,15.02,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,layout_01840,layout,login,Light Blue,button_shape_inconsistency,medium,standardize_component_shape
8.0,430.0,932.0,400760.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,3.0,0.0,0.12476295039425092,0.04990518015770037,23.714285714285715,13.002354574837433,40.0,351.0,1.0,10.0,24.0,139.0,9.5625,4.0,2.0,0.0,0.0,0.0,13.94,0.0,13.94,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,layout_01841,layout,reset_confirmation,Dark,spacing_inconsistency,medium,standardize_spacing
8.0,1366.0,768.0,1049088.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.047660444119082476,0.01906417764763299,17.166666666666668,6.229410530343586,17.0,828.0,2.0,12.0,246.0,310.0,11.62962962962963,4.0,4.0,372.3909236273086,1.0,1.4603565632443476,14.74,0.0,14.74,3.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01842,layout,reset_confirmation,Orange,spacing_inconsistency,medium,standardize_spacing
25.0,430.0,932.0,400760.0,1.0,0.75,1.0,1.0,0.0,0.0,21.0,15.0,0.0,7.0,0.0,0.5240043916558539,0.3742888511827528,22.176470588235293,8.919478315776407,31.0,364.0,18.0,2.0,232.0,337.0,2.2113095238095237,6.0,2.0,268.1436182347065,0.0,1.0515436009204175,19.296,0.0,19.296,4.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,layout_01843,layout,delete_confirmation,Green,overloaded_screen,medium,reduce_density_and_group_controls
31.0,1366.0,768.0,1049088.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,15.0,0.0,9.0,4.0,0.18110968765251342,0.14298133235724744,13.666666666666666,9.29456232906579,35.0,952.0,18.0,0.0,2.0,158.0,3.045833333333334,6.0,2.0,0.0,1.0,1.0,17.882,0.0,17.882,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,layout_01844,layout,settings,Green,overloaded_screen,medium,reduce_density_and_group_controls
8.0,1466.0,768.0,1125888.0,1.0,0.75,1.0,1.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0444093906321055,0.0177637562528422,20.166666666666668,5.177408189003022,14.0,833.0,1.0,12.0,256.0,299.0,12.940476190476192,4.0,3.0,389.7114317029974,0.0,1.52828012432548,16.67,0.0,16.67,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01845,layout,delete_confirmation,Green,button_shape_inconsistency,medium,standardize_component_shape
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.13263303093002282,0.05305321237200913,24.285714285714285,8.154127538760193,27.0,346.0,2.0,12.0,246.0,299.0,11.62962962962963,4.0,3.0,276.1539425755135,0.0,1.0829566375510333,14.74,0.0,14.74,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01846,layout,reset_confirmation,Orange,alignment_inconsistency,medium,align_to_common_layout_pattern
4.0,768.0,1024.0,786432.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.025431315104166668,0.0,67.33333333333333,36.37153954521157,89.0,268.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,layout_01847,layout,login,Light Blue,overloaded_screen,medium,reduce_density_and_group_controls
8.0,1366.0,768.0,1049088.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.047660444119082476,0.01906417764763299,17.5,7.610300037887249,21.0,834.0,2.0,12.0,246.0,304.0,11.62962962962963,4.0,3.0,384.51527928029077,0.0,1.5079030560011402,16.1,0.0,16.1,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01848,layout,reset_confirmation,Light Blue,spacing_inconsistency,medium,standardize_spacing
15.0,1440.0,900.0,1296000.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,0.05401234567901235,0.0617283950617284,18.0,4.928053803045811,17.0,588.0,1.0,10.0,26.0,16.0,9.646666666666668,4.0,1.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,layout_01849,layout,register,Green,spacing_inconsistency,medium,standardize_spacing
34.0,1024.0,1366.0,1398784.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,22.0,0.0,5.0,0.0,0.05719253294289898,0.15727946559297218,14.2,4.6303347611160905,20.0,744.0,11.0,10.0,24.0,132.0,11.5,4.0,5.0,180.34966038226963,6.0,6.0,16.34227272727273,0.0,16.34227272727273,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,layout_01850,layout,dashboard,Green,spacing_inconsistency,medium,standardize_spacing
18.0,1440.0,900.0,1296000.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,4.0,0.0462962962962963,0.06944444444444445,17.9375,6.339053064141363,27.0,260.0,2.0,0.0,0.0,14.0,0.28000000000000025,4.0,1.0,0.0,0.0,0.0,15.720000000000002,0.0,15.720000000000002,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,layout_01851,layout,settings,Purple,button_shape_inconsistency,medium,standardize_component_shape
34.0,1024.0,1366.0,1398784.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,22.0,0.0,4.0,0.0,0.050043466325036604,0.15727946559297218,15.56,4.750410508577127,17.0,752.0,16.0,10.0,24.0,144.0,11.75,4.0,4.0,274.14229881577927,3.0,3.0,14.916818181818183,0.0,14.916818181818183,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,layout_01852,layout,dashboard,Dark,button_shape_inconsistency,medium,standardize_component_shape
8.0,1024.0,1366.0,1398784.0,1.0,0.75,1.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.02859626647144949,0.014298133235724745,59.42857142857143,79.76726350158073,239.0,674.0,1.0,0.0,0.0,52.0,1.0833333333333335,4.0,1.0,0.0,0.0,0.0,13.94,0.0,13.94,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,layout_01853,layout,delete_confirmation,Dark,spacing_inconsistency,medium,standardize_spacing
27.0,1920.0,1080.0,2073600.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,14.0,0.0,10.0,2.0,0.10127314814814814,0.06751543209876543,12.428571428571429,8.674381704720151,28.0,1348.0,18.0,10.0,26.0,313.0,14.708333333333334,6.0,1.0,0.0,0.0,0.0,17.885714285714283,0.0,17.885714285714283,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,layout_01854,layout,login,Purple,overloaded_screen,medium,reduce_density_and_group_controls
15.0,1366.0,768.0,1049088.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,2.0,4.0,0.05719253294289898,0.06672462176671547,22.153846153846153,17.28870753654025,68.0,48.0,1.0,0.0,0.0,6.0,0.1200000000000001,4.0,2.0,0.0,1.0,1.0,17.01,0.0,17.01,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,layout_01855,layout,contact_form,Dark,spacing_inconsistency,medium,standardize_spacing
18.0,1440.0,900.0,1296000.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,4.0,0.0462962962962963,0.06944444444444445,20.058823529411764,8.355840424765915,34.0,327.0,4.0,0.0,0.0,21.0,0.41999999999999993,4.0,2.0,0.0,1.0,1.0,15.720000000000002,0.0,15.720000000000002,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,layout_01856,layout,settings,Purple,spacing_inconsistency,medium,standardize_spacing
15.0,430.0,932.0,400760.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,4.0,0.1497155404731011,0.1746681305519513,21.4,16.345437691702642,70.0,48.0,3.0,0.0,0.0,38.0,0.7599999999999998,4.0,2.0,0.0,1.0,1.0,14.0,0.0,14.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,layout_01857,layout,contact_form,Orange,spacing_inconsistency,medium,standardize_spacing
11.0,768.0,1024.0,786432.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.050862630208333336,0.06357828776041667,19.4,8.187795796183488,26.0,252.0,3.0,0.0,0.0,22.0,0.4399999999999995,4.0,0.0,0.0,0.0,0.0,15.64,0.0,15.64,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,layout_01858,layout,login,Green,button_shape_inconsistency,medium,standardize_component_shape
20.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,11.0,0.0,5.0,2.0,0.3448458804180593,0.2917926680460502,15.75,8.584142356694699,27.0,99.0,8.0,0.0,2.0,176.0,3.398333333333334,5.0,1.0,0.0,0.0,0.0,17.512727272727272,0.0,17.512727272727272,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,layout_01859,layout,login,Light Blue,overloaded_screen,medium,reduce_density_and_group_controls
8.0,1366.0,768.0,1049088.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.047660444119082476,0.01906417764763299,17.571428571428573,7.148569144683887,21.0,880.0,4.0,12.0,246.0,262.0,11.62962962962963,4.0,3.0,381.051177665153,0.0,1.4943183437849137,15.72,0.0,15.72,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01860,layout,reset_confirmation,Purple,alignment_inconsistency,medium,align_to_common_layout_pattern
15.0,1920.0,1080.0,2073600.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.038580246913580245,0.038580246913580245,18.928571428571427,7.535291118788839,27.0,828.0,3.0,10.0,26.0,17.0,10.306666666666668,4.0,3.0,208.22583893455683,1.0,1.0,14.71,0.0,14.71,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,layout_01861,layout,register,Purple,spacing_inconsistency,medium,standardize_spacing
15.0,768.0,1024.0,786432.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,3.0,4.0,0.10172526041666667,0.10172526041666667,21.142857142857142,8.79819090866447,33.0,252.0,2.0,10.0,26.0,3.0,10.026666666666667,4.0,3.0,180.34966038226963,1.0,1.0,15.64,0.0,15.64,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,layout_01862,layout,register,Green,button_shape_inconsistency,medium,standardize_component_shape
34.0,768.0,1024.0,786432.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,22.0,0.0,5.0,0.0,0.10172526041666667,0.27974446614583337,13.0,4.963869458396343,22.0,480.0,12.0,10.0,24.0,149.0,11.854166666666668,4.0,5.0,208.22583893455683,6.0,6.0,15.398636363636365,0.0,15.398636363636365,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,layout_01863,layout,dashboard,Purple,spacing_inconsistency,medium,standardize_spacing
6.0,768.0,1024.0,786432.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.03814697265625,0.012715657552083334,69.2,41.16017492674199,105.0,260.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.02,0.0,15.02,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,layout_01864,layout,login,Light Blue,overloaded_screen,medium,reduce_density_and_group_controls
8.0,430.0,932.0,400760.0,1.0,0.75,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.09981036031540073,0.04990518015770037,35.666666666666664,23.506500283018642,64.0,348.0,2.0,2.0,232.0,281.0,2.2738095238095237,4.0,1.0,0.0,0.0,0.0,14.74,0.0,14.74,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,layout_01865,layout,delete_confirmation,Orange,alignment_inconsistency,medium,align_to_common_layout_pattern
11.0,1440.0,900.0,1296000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,2.0,2.0,0.0308641975308642,0.03858024691358025,19.5,4.588027898781785,15.0,588.0,1.0,0.0,0.0,20.0,0.40000000000000036,4.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,layout_01866,layout,login,Orange,spacing_inconsistency,medium,standardize_spacing
8.0,430.0,932.0,400760.0,1.0,0.75,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.09981036031540073,0.04990518015770037,21.714285714285715,10.052921191862389,31.0,347.0,2.0,2.0,232.0,291.0,2.482142857142857,4.0,2.0,0.0,0.0,0.0,15.72,0.0,15.72,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,layout_01867,layout,delete_confirmation,Purple,spacing_inconsistency,medium,standardize_spacing
36.0,412.0,915.0,376980.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,22.0,0.0,7.0,4.0,0.6366385484641095,0.5835853360921004,15.277777777777779,9.60789927065546,33.0,104.0,19.0,0.0,2.0,173.0,3.3541666666666665,6.0,1.0,0.0,0.0,0.0,18.460454545454546,0.0,18.460454545454546,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,layout_01868,layout,settings,Green,overloaded_screen,medium,reduce_density_and_group_controls
24.0,1366.0,768.0,1049088.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,13.0,0.0,8.0,4.0,0.17157759882869691,0.12391715470961445,16.2,9.516301802696255,28.0,1057.0,11.0,10.0,26.0,324.0,16.333333333333336,6.0,3.0,0.0,3.0,3.0,16.284615384615385,0.0,16.284615384615385,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,layout_01869,layout,register,Orange,overloaded_screen,medium,reduce_density_and_group_controls
18.0,1920.0,1080.0,2073600.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,4.0,0.028935185185185182,0.043402777777777776,18.176470588235293,7.229313645052808,23.0,543.0,6.0,0.0,0.0,1.0,0.020000000000000462,4.0,1.0,0.0,0.0,0.0,14.74,0.0,14.74,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,layout_01870,layout,settings,Orange,alignment_inconsistency,medium,align_to_common_layout_pattern
33.0,1366.0,768.0,1049088.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,21.0,0.0,8.0,4.0,0.2478343094192289,0.20017386530014641,12.857142857142858,5.422929398886374,22.0,1032.0,19.0,10.0,26.0,322.0,16.291666666666668,5.0,2.0,241.4415043028021,0.0,0.9468294286384396,17.849047619047617,0.0,17.849047619047617,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,layout_01871,layout,register,Light Blue,overloaded_screen,medium,reduce_density_and_group_controls
34.0,1366.0,768.0,1049088.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,22.0,0.0,4.0,0.0,0.06672462176671547,0.20970595412396292,14.05,5.545042831214201,24.0,1020.0,14.0,10.0,24.0,120.0,11.25,4.0,4.0,241.4415043028021,3.0,3.0,15.756363636363638,0.0,15.756363636363638,1.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,layout_01872,layout,dashboard,Light Blue,alignment_inconsistency,medium,align_to_common_layout_pattern
8.0,1440.0,900.0,1296000.0,1.0,0.75,1.0,1.0,1.0,0.0,5.0,2.0,0.0,3.0,0.0,0.03858024691358025,0.0154320987654321,25.714285714285715,10.09546271088843,28.0,866.0,1.0,10.0,24.0,169.0,10.1875,4.0,1.0,0.0,0.0,0.0,14.74,0.0,14.74,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,layout_01873,layout,reset_confirmation,Orange,spacing_inconsistency,medium,standardize_spacing
9.0,1366.0,768.0,1049088.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,4.0,0.05719253294289898,0.01906417764763299,70.8,39.076335549792795,119.0,583.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.71,0.0,14.71,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,layout_01874,layout,register,Purple,overloaded_screen,medium,reduce_density_and_group_controls
8.0,412.0,915.0,376980.0,1.0,0.75,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.15915963711602737,0.05305321237200913,24.571428571428573,15.96296734728892,51.0,312.0,3.0,10.0,36.0,230.0,11.25,4.0,3.0,180.34966038226963,1.0,1.0,16.67,0.0,16.67,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,layout_01875,layout,delete_confirmation,Green,alignment_inconsistency,medium,align_to_common_layout_pattern
